Case ID,Activity,Start Date,End Date,Agent Position,Customer ID,Product,Service Type,Resource
Case 850,Handle Case,1.4.10 11:24,1.4.10 11:28,FL,Customer 719,MacBook Pro,Product Assistance,Kenny
Case 850,Handle Case,2.4.10 10:57,2.4.10 11:02,FL,Customer 719,MacBook Pro,Product Assistance,Kenny
Case 853,Inbound Call,6.3.10 16:44,6.3.10 16:50,FL,Customer 722,MacBook Pro,Product Assistance,Michael
Case 853,Handle Case,7.3.10 16:18,7.3.10 16:29,FL,Customer 722,MacBook Pro,Product Assistance,Michael
Case 853,Call Outbound,12.3.10 11:56,12.3.10 11:58,FL,Customer 722,MacBook Pro,Product Assistance,Michael
Case 854,Inbound Call,12.3.10 9:37,12.3.10 9:41,FL,Customer 723,MacBook Pro,Product Assistance,David
Case 854,Handle Case,19.3.10 14:38,19.3.10 14:50,FL,Customer 723,MacBook Pro,Product Assistance,Jochem
Case 854,Call Outbound,19.3.10 14:53,19.3.10 14:55,FL,Customer 723,MacBook Pro,Product Assistance,Jochem
Case 854,Call Outbound,20.3.10 14:36,20.3.10 14:41,FL,Customer 723,MacBook Pro,Product Assistance,Jochem
Case 854,Handle Case,21.3.10 13:10,21.3.10 14:14,FL,Customer 723,MacBook Pro,Product Assistance,Jochem
Case 854,Handle Case,25.3.10 13:21,25.3.10 13:21,FL,Customer 723,MacBook Pro,Product Assistance,Jochem
Case 856,Inbound Call,29.3.10 8:14,29.3.10 8:15,FL,Customer 725,iPhone,Referred to Servicer,Elena
Case 856,Handle Case,29.3.10 8:16,29.3.10 8:16,FL,Customer 725,iPhone,Referred to Servicer,Elena
Case 867,Inbound Call,7.3.10 15:56,7.3.10 16:00,FL,Customer 733,iPhone,Product Assistance,Ton
Case 867,Handle Case,8.3.10 7:20,8.3.10 7:23,BL,Customer 733,iPhone,Product Assistance,Stephanie
Case 867,Handle Case,13.3.10 9:04,13.3.10 9:05,BL,Customer 733,iPhone,Product Assistance,Megan
Case 867,Handle Case,13.3.10 11:52,13.3.10 11:52,BL,Customer 733,iPhone,Product Assistance,Stephanie
Case 868,Handle Case,4.3.10 11:49,4.3.10 11:57,FL,Customer 734,iPhone,Product Assistance,Samuil
Case 868,Handle Email,7.3.10 14:17,7.3.10 14:25,FL,Customer 734,iPhone,Product Assistance,Samuil
Case 868,Handle Email,7.3.10 14:26,7.3.10 14:26,FL,Customer 734,iPhone,Product Assistance,Samuil
Case 870,Inbound Call,13.3.10 10:35,13.3.10 10:37,FL,Customer 736,MacBook Pro,Referred to Servicer,Maja
Case 870,Handle Case,14.3.10 6:50,14.3.10 6:56,BL,Customer 736,MacBook Pro,Referred to Servicer,Mathias
Case 875,Inbound Call,26.3.10 14:37,26.3.10 14:43,FL,Customer 741,MacBook Pro,Referred to Servicer,Anne
Case 875,Handle Case,26.3.10 15:13,26.3.10 15:15,FL,Customer 741,MacBook Pro,Referred to Servicer,Harold
Case 875,Handle Case,27.3.10 10:11,27.3.10 10:13,FL,Customer 741,MacBook Pro,Referred to Servicer,David
Case 875,Inbound Call,2.4.10 11:07,2.4.10 11:07,FL,Customer 741,MacBook Pro,Referred to Servicer,Wil
Case 875,Inbound Call,5.4.10 12:19,5.4.10 12:25,FL,Customer 741,MacBook Pro,Referred to Servicer,Irena
Case 875,Inbound Call,5.4.10 13:12,5.4.10 13:15,FL,Customer 741,MacBook Pro,Referred to Servicer,Karen
Case 875,Handle Case,10.4.10 7:45,10.4.10 7:46,FL,Customer 741,MacBook Pro,Referred to Servicer,David
Case 875,Call Outbound,17.4.10 14:13,17.4.10 14:14,FL,Customer 741,MacBook Pro,Referred to Servicer,Karen
Case 875,Call Outbound,18.4.10 12:54,18.4.10 12:57,FL,Customer 741,MacBook Pro,Referred to Servicer,Karen
Case 875,Call Outbound,23.4.10 15:58,23.4.10 16:01,FL,Customer 741,MacBook Pro,Referred to Servicer,Karen
Case 875,Call Outbound,24.4.10 11:49,24.4.10 11:50,FL,Customer 741,MacBook Pro,Referred to Servicer,Karen
Case 875,Inbound Call,26.4.10 11:19,26.4.10 11:21,FL,Customer 741,MacBook Pro,Referred to Servicer,Irena
Case 876,Inbound Call,13.3.10 12:01,13.3.10 12:03,FL,Customer 742,MacBook Pro,Referred to Servicer,Henk
Case 876,Handle Case,14.3.10 7:08,14.3.10 7:10,BL,Customer 742,MacBook Pro,Referred to Servicer,Mathias
Case 876,Inbound Call,15.3.10 11:54,15.3.10 11:55,FL,Customer 742,MacBook Pro,Referred to Servicer,Christian
Case 876,Handle Case,18.3.10 7:27,18.3.10 7:35,BL,Customer 742,MacBook Pro,Referred to Servicer,Mathias
Case 879,Inbound Email,26.3.10 12:15,27.3.10 9:02,FL,Customer 745,MacBook Pro,Product Assistance,Mariska
Case 879,Email Outbound,27.3.10 9:06,27.3.10 9:11,FL,Customer 745,MacBook Pro,Product Assistance,Mariska
Case 879,Handle Case,27.3.10 9:11,27.3.10 9:11,FL,Customer 745,MacBook Pro,Product Assistance,Mariska
Case 896,Inbound Call,13.3.10 15:59,13.3.10 16:14,FL,Customer 757,MacBook Pro,Product Assistance,Nancy
Case 896,Handle Case,15.3.10 12:53,15.3.10 12:54,FL,Customer 757,MacBook Pro,Product Assistance,Harold
Case 896,Handle Case,18.3.10 14:40,18.3.10 14:41,FL,Customer 757,MacBook Pro,Product Assistance,David
Case 896,Inbound Call,2.4.10 11:37,2.4.10 11:45,FL,Customer 757,MacBook Pro,Product Assistance,Christian
Case 896,Call Outbound,8.4.10 14:30,8.4.10 14:32,FL,Customer 757,MacBook Pro,Product Assistance,Karen
Case 900,Inbound Call,11.3.10 16:27,11.3.10 16:30,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 900,Handle Case,12.3.10 12:17,12.3.10 12:17,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 900,Call Outbound,14.3.10 12:17,14.3.10 12:19,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 900,Call Outbound,15.3.10 13:35,15.3.10 13:37,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 900,Handle Case,19.3.10 13:32,19.3.10 13:37,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 900,Call Outbound,28.3.10 14:19,28.3.10 14:21,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 900,Handle Case,29.3.10 14:43,29.3.10 14:44,FL,Customer 761,iPhone,Product Assistance,Nancy
Case 903,Inbound Call,5.3.10 8:06,5.3.10 8:18,FL,Customer 763,MacBook Pro,Referred to Servicer,Richard
Case 903,Inbound Call,7.3.10 13:43,7.3.10 13:49,FL,Customer 763,MacBook Pro,Referred to Servicer,Ton
Case 903,Handle Case,8.3.10 7:07,8.3.10 7:09,FL,Customer 763,MacBook Pro,Referred to Servicer,Helen
Case 903,Inbound Call,8.3.10 8:11,8.3.10 8:12,FL,Customer 763,MacBook Pro,Referred to Servicer,Erik
Case 904,Inbound Call,27.3.10 10:53,27.3.10 11:07,FL,Customer 764,MacBook Pro,Referred to Servicer,Steffi
Case 904,Handle Case,28.3.10 7:34,28.3.10 7:36,BL,Customer 764,MacBook Pro,Referred to Servicer,Mathias
Case 918,Inbound Call,30.3.10 9:16,30.3.10 9:17,FL,Customer 775,iPhone,Referred to Servicer,Mary
Case 918,Handle Case,30.3.10 9:22,30.3.10 9:23,FL,Customer 775,iPhone,Referred to Servicer,Mary
Case 920,Inbound Call,15.3.10 10:25,15.3.10 10:31,FL,Customer 777,MacBook Pro,Referred to Servicer,Susi
Case 920,Handle Case,18.3.10 6:55,18.3.10 6:56,BL,Customer 777,MacBook Pro,Referred to Servicer,Mathias
Case 937,Inbound Call,9.3.10 10:18,9.3.10 10:22,FL,Customer 790,MacBook Pro,Referred to Servicer,Harold
Case 937,Inbound Call,12.3.10 14:17,12.3.10 14:20,FL,Customer 790,MacBook Pro,Referred to Servicer,Samuil
Case 937,Handle Case,19.3.10 14:17,19.3.10 14:23,FL,Customer 790,MacBook Pro,Referred to Servicer,Mary
Case 937,Handle Case,20.3.10 9:36,20.3.10 9:37,FL,Customer 790,MacBook Pro,Referred to Servicer,David
Case 937,Handle Case,22.3.10 11:32,22.3.10 11:38,BL,Customer 790,MacBook Pro,Referred to Servicer,Mathias
Case 937,Inbound Call,25.3.10 15:06,25.3.10 15:08,FL,Customer 790,MacBook Pro,Referred to Servicer,Wil
Case 937,Handle Case,26.3.10 14:32,26.3.10 14:33,FL,Customer 790,MacBook Pro,Referred to Servicer,David
Case 937,Handle Case,27.3.10 8:57,27.3.10 9:00,BL,Customer 790,MacBook Pro,Referred to Servicer,Mathias
Case 937,Handle Case,27.3.10 10:51,27.3.10 10:53,FL,Customer 790,MacBook Pro,Referred to Servicer,Harold
Case 937,Call Outbound,9.4.10 11:49,9.4.10 11:52,FL,Customer 790,MacBook Pro,Referred to Servicer,Karen
Case 937,Handle Case,10.4.10 8:50,10.4.10 8:50,FL,Customer 790,MacBook Pro,Referred to Servicer,David
Case 937,Call Outbound,23.4.10 13:12,23.4.10 13:13,FL,Customer 790,MacBook Pro,Referred to Servicer,David
Case 974,Inbound Call,20.3.10 10:17,20.3.10 10:18,FL,Customer 817,iPhone,Product Assistance,Mary
Case 974,Handle Case,20.3.10 10:25,20.3.10 10:30,FL,Customer 817,iPhone,Product Assistance,Mary
Case 974,Handle Case,20.3.10 10:31,20.3.10 10:31,FL,Customer 817,iPhone,Product Assistance,Mary
Case 978,Inbound Call,11.3.10 6:38,11.3.10 6:39,FL,Customer 819,iPhone,Product Assistance,Henk
Case 978,Handle Case,14.3.10 11:47,14.3.10 11:47,FL,Customer 819,iPhone,Product Assistance,Henk
Case 980,Handle Email,6.3.10 11:28,6.3.10 11:39,FL,Customer 820,iPhone,Product Assistance,Jochem
Case 980,Handle Email,6.3.10 11:41,6.3.10 11:41,FL,Customer 820,iPhone,Product Assistance,Jochem
Case 980,Handle Case,11.3.10 13:35,11.3.10 13:35,FL,Customer 820,iPhone,Product Assistance,Jochem
Case 984,Inbound Call,11.3.10 18:08,11.3.10 18:10,FL,Customer 822,MacBook Pro,Referred to Servicer,Nancy
Case 984,Handle Case,12.3.10 10:42,12.3.10 10:43,BL,Customer 822,MacBook Pro,Referred to Servicer,Mathias
Case 984,Inbound Call,25.3.10 17:13,25.3.10 17:15,FL,Customer 822,MacBook Pro,Referred to Servicer,Ton
Case 986,Inbound Email,29.3.10 14:21,1.4.10 11:51,FL,Customer 824,iPhone,Product Assistance,Mary
Case 986,Handle Case,1.4.10 11:51,1.4.10 11:56,FL,Customer 824,iPhone,Product Assistance,Mary
Case 986,Email Outbound,1.4.10 11:56,1.4.10 11:56,FL,Customer 824,iPhone,Product Assistance,Mary
Case 987,Inbound Call,18.3.10 9:33,18.3.10 9:36,FL,Customer 825,MacBook Pro,Referred to Servicer,Henk
Case 987,Handle Case,18.3.10 10:04,18.3.10 10:07,FL,Customer 825,MacBook Pro,Referred to Servicer,Ashley
Case 987,Call Outbound,19.3.10 12:01,19.3.10 12:03,FL,Customer 825,MacBook Pro,Referred to Servicer,Henk
Case 987,Inbound Call,25.3.10 10:45,25.3.10 10:46,FL,Customer 825,MacBook Pro,Referred to Servicer,Erik
Case 987,Inbound Call,29.4.10 7:22,29.4.10 7:28,FL,Customer 825,MacBook Pro,Referred to Servicer,David
Case 991,Inbound Call,11.3.10 14:59,11.3.10 15:01,FL,Customer 829,iPhone,Referred to Servicer,Wil
Case 991,Handle Case,11.3.10 15:02,11.3.10 15:02,FL,Customer 829,iPhone,Referred to Servicer,Wil
Case 991,Call Outbound,12.3.10 11:54,12.3.10 11:55,FL,Customer 829,iPhone,Referred to Servicer,Wil
Case 991,Inbound Call,12.3.10 14:39,12.3.10 14:41,BL,Customer 829,iPhone,Referred to Servicer,Steve
Case 991,Inbound Call,13.3.10 8:20,13.3.10 8:22,FL,Customer 829,iPhone,Referred to Servicer,Susi
Case 1000,Inbound Call,4.3.10 14:11,4.3.10 14:12,FL,Customer 837,iPhone,Product Assistance,Mary
Case 1000,Handle Case,4.3.10 14:12,4.3.10 14:13,FL,Customer 837,iPhone,Product Assistance,Mary
Case 1000,Handle Case,4.3.10 14:15,4.3.10 14:15,FL,Customer 837,iPhone,Product Assistance,Mary
Case 1004,Inbound Email,13.3.10 22:45,15.3.10 11:26,FL,Customer 841,MacBook Pro,Referred to Servicer,Henk
Case 1004,Call Outbound,15.3.10 11:32,15.3.10 11:32,FL,Customer 841,MacBook Pro,Referred to Servicer,Henk
Case 1004,Inbound Email,15.3.10 11:33,15.3.10 11:33,FL,Customer 841,MacBook Pro,Referred to Servicer,Henk
Case 1004,Handle Case,15.3.10 11:33,15.3.10 11:33,FL,Customer 841,MacBook Pro,Referred to Servicer,Henk
Case 1004,Call Outbound,15.3.10 11:44,15.3.10 11:45,FL,Customer 841,MacBook Pro,Referred to Servicer,Henk
Case 1004,Handle Email,15.3.10 11:49,15.3.10 11:49,FL,Customer 841,MacBook Pro,Referred to Servicer,Henk
Case 1013,Inbound Call,4.3.10 9:40,4.3.10 9:46,FL,Customer 848,iPhone,Product Assistance,Wil
Case 1013,Inbound Call,22.3.10 10:13,22.3.10 10:15,FL,Customer 848,iPhone,Product Assistance,Kenny
Case 1013,Handle Case,22.3.10 10:15,22.3.10 10:15,FL,Customer 848,iPhone,Product Assistance,Kenny
Case 1027,Inbound Call,18.3.10 15:33,18.3.10 15:39,FL,Customer 859,MacBook Pro,Referred to Servicer,Clark
Case 1027,Handle Case,19.3.10 7:57,19.3.10 7:58,BL,Customer 859,MacBook Pro,Referred to Servicer,Mathias
Case 1030,Inbound Call,7.3.10 10:30,7.3.10 10:32,FL,Customer 862,MacBook Pro,Referred to Servicer,Maja
Case 1030,Handle Case,9.3.10 14:16,9.3.10 14:17,FL,Customer 862,MacBook Pro,Referred to Servicer,Harold
Case 1030,Handle Case,14.3.10 12:45,14.3.10 12:46,FL,Customer 862,MacBook Pro,Referred to Servicer,Maja
Case 1030,Handle Case,14.3.10 13:35,14.3.10 13:40,FL,Customer 862,MacBook Pro,Referred to Servicer,Harold
Case 1030,Handle Case,14.3.10 14:22,14.3.10 14:22,FL,Customer 862,MacBook Pro,Referred to Servicer,David
Case 1030,Inbound Call,26.3.10 15:59,26.3.10 16:02,FL,Customer 862,MacBook Pro,Referred to Servicer,Anne
Case 1030,Inbound Call,27.3.10 12:03,27.3.10 12:05,FL,Customer 862,MacBook Pro,Referred to Servicer,Wil
Case 1030,Inbound Call,27.3.10 12:13,27.3.10 12:20,FL,Customer 862,MacBook Pro,Referred to Servicer,Steffi
Case 1064,Inbound Call,6.3.10 9:16,6.3.10 9:22,FL,Customer 889,iPhone,Referred to Servicer,Kenny
Case 1064,Inbound Call,6.3.10 9:38,6.3.10 9:54,FL,Customer 889,iPhone,Referred to Servicer,Jochem
Case 1064,Handle Case,6.3.10 10:36,6.3.10 10:39,FL,Customer 889,iPhone,Referred to Servicer,Harold
Case 1064,Handle Case,7.3.10 7:50,7.3.10 7:51,FL,Customer 889,iPhone,Referred to Servicer,David
Case 1064,Call Outbound,27.3.10 13:09,27.3.10 13:15,FL,Customer 889,iPhone,Referred to Servicer,Karen
Case 1064,Inbound Call,28.3.10 12:04,28.3.10 12:16,FL,Customer 889,iPhone,Referred to Servicer,Elena
Case 1064,Inbound Call,4.4.10 9:53,4.4.10 9:57,FL,Customer 889,iPhone,Referred to Servicer,Harold
Case 1068,Inbound Email,1.3.10 19:03,6.3.10 8:34,FL,Customer 893,MacBook Pro,Product Assistance,Mary
Case 1068,Handle Case,6.3.10 8:35,6.3.10 8:36,FL,Customer 893,MacBook Pro,Product Assistance,Wil
Case 1068,Handle Email,6.3.10 8:36,6.3.10 8:39,FL,Customer 893,MacBook Pro,Product Assistance,Mary
Case 1068,Email Outbound,6.3.10 8:39,6.3.10 8:39,FL,Customer 893,MacBook Pro,Product Assistance,Mary
Case 1068,Handle Email,7.3.10 12:51,7.3.10 12:52,FL,Customer 893,MacBook Pro,Product Assistance,Mary
Case 1069,Inbound Call,13.3.10 12:13,13.3.10 12:50,FL,Customer 894,MacBook Pro,Product Assistance,Clark
Case 1069,Inbound Call,13.3.10 12:59,13.3.10 14:11,FL,Customer 894,MacBook Pro,Product Assistance,Monique
Case 1069,Inbound Call,15.3.10 9:40,15.3.10 9:52,FL,Customer 894,MacBook Pro,Product Assistance,Johan
Case 1069,Handle Case,15.3.10 12:14,15.3.10 12:15,FL,Customer 894,MacBook Pro,Product Assistance,Harold
Case 1069,Inbound Call,15.3.10 12:51,15.3.10 13:10,FL,Customer 894,MacBook Pro,Product Assistance,Wil
Case 1069,Handle Case,15.3.10 14:42,15.3.10 14:43,FL,Customer 894,MacBook Pro,Product Assistance,Harold
Case 1069,Handle Case,15.3.10 14:45,15.3.10 14:45,FL,Customer 894,MacBook Pro,Product Assistance,Harold
Case 1069,Inbound Call,26.3.10 8:03,26.3.10 8:04,FL,Customer 894,MacBook Pro,Product Assistance,Johan
Case 1069,Handle Case,26.3.10 12:49,26.3.10 12:51,FL,Customer 894,MacBook Pro,Product Assistance,Harold
Case 1069,Handle Case,27.3.10 9:49,27.3.10 9:50,FL,Customer 894,MacBook Pro,Product Assistance,David
Case 1069,Inbound Call,4.4.10 11:20,4.4.10 11:50,FL,Customer 894,MacBook Pro,Product Assistance,Wil
Case 1069,Inbound Call,4.4.10 11:57,4.4.10 12:30,FL,Customer 894,MacBook Pro,Product Assistance,Wil
Case 1069,Handle Case,4.4.10 12:43,4.4.10 12:43,FL,Customer 894,MacBook Pro,Product Assistance,Wil
Case 1069,Handle Case,5.4.10 9:18,5.4.10 9:21,BL,Customer 894,MacBook Pro,Product Assistance,Tea
Case 1069,Handle Case,8.4.10 11:27,8.4.10 11:28,FL,Customer 894,MacBook Pro,Product Assistance,Wil
Case 1069,Call Outbound,9.4.10 10:34,9.4.10 10:35,FL,Customer 894,MacBook Pro,Product Assistance,Karen
Case 1069,Call Outbound,11.4.10 11:45,11.4.10 11:47,FL,Customer 894,MacBook Pro,Product Assistance,Karen
Case 1069,Inbound Call,11.4.10 13:37,11.4.10 13:38,FL,Customer 894,MacBook Pro,Product Assistance,Wil
Case 1069,Call Outbound,17.4.10 13:41,17.4.10 13:48,FL,Customer 894,MacBook Pro,Product Assistance,Karen
Case 1069,Call Outbound,18.4.10 12:07,18.4.10 12:08,FL,Customer 894,MacBook Pro,Product Assistance,Karen
Case 1069,Call Outbound,22.4.10 16:07,22.4.10 16:13,FL,Customer 894,MacBook Pro,Product Assistance,Karen
Case 1078,Handle Case,26.3.10 12:43,26.3.10 12:44,FL,Customer 902,MacBook Pro,Product Assistance,Christian
Case 1094,Inbound Call,29.3.10 9:18,29.3.10 9:19,FL,Customer 917,MacBook Pro,Referred to Servicer,Karen
Case 1094,Inbound Call,29.3.10 9:26,29.3.10 9:27,FL,Customer 917,MacBook Pro,Referred to Servicer,Elena
Case 1094,Inbound Call,29.3.10 9:32,29.3.10 9:36,FL,Customer 917,MacBook Pro,Referred to Servicer,Karen
Case 1094,Handle Case,1.4.10 7:02,1.4.10 7:05,BL,Customer 917,MacBook Pro,Referred to Servicer,Mathias
Case 1104,Inbound Email,27.3.10 12:58,28.3.10 12:08,FL,Customer 927,MacBook Pro,Product Assistance,Irena
Case 1104,Email Outbound,28.3.10 12:25,28.3.10 12:32,FL,Customer 927,MacBook Pro,Product Assistance,Irena
Case 1104,Handle Email,28.3.10 12:32,28.3.10 12:32,FL,Customer 927,MacBook Pro,Product Assistance,Irena
Case 1104,Handle Case,28.3.10 12:58,28.3.10 12:58,FL,Customer 927,MacBook Pro,Product Assistance,Irena
Case 1105,Inbound Call,18.3.10 7:46,18.3.10 7:49,FL,Customer 928,MacBook Pro,Referred to Servicer,Irena
Case 1105,Call Outbound,2.4.10 11:58,2.4.10 12:07,FL,Customer 928,MacBook Pro,Referred to Servicer,Irena
Case 1105,Inbound Call,12.4.10 7:58,12.4.10 7:59,FL,Customer 928,MacBook Pro,Referred to Servicer,Irena
Case 1105,Inbound Call,16.4.10 11:53,16.4.10 12:01,FL,Customer 928,MacBook Pro,Referred to Servicer,Wil
Case 1105,Handle Case,17.4.10 11:06,17.4.10 11:09,BL,Customer 928,MacBook Pro,Referred to Servicer,Mathias
Case 1105,Inbound Call,19.4.10 8:17,19.4.10 8:21,FL,Customer 928,MacBook Pro,Referred to Servicer,Steffi
Case 1105,Inbound Call,19.4.10 12:08,19.4.10 12:09,FL,Customer 928,MacBook Pro,Referred to Servicer,Patrick
Case 1105,Inbound Call,20.4.10 12:22,20.4.10 12:24,FL,Customer 928,MacBook Pro,Referred to Servicer,Irena
Case 1105,Handle Case,22.4.10 7:53,22.4.10 8:01,BL,Customer 928,MacBook Pro,Referred to Servicer,Mathias
Case 1105,Inbound Call,22.4.10 11:00,22.4.10 11:01,FL,Customer 928,MacBook Pro,Referred to Servicer,Harold
Case 1108,Inbound Call,26.3.10 18:00,26.3.10 18:03,FL,Customer 931,MacBook Pro,Referred to Servicer,Christian
Case 1108,Handle Case,27.3.10 8:28,27.3.10 8:43,BL,Customer 931,MacBook Pro,Referred to Servicer,Mathias
Case 1108,Inbound Call,18.4.10 7:50,18.4.10 7:51,FL,Customer 931,MacBook Pro,Referred to Servicer,Samuil
Case 1108,Inbound Call,26.4.10 8:07,26.4.10 8:09,FL,Customer 931,MacBook Pro,Referred to Servicer,Steffi
Case 1112,Inbound Email,4.3.10 21:40,6.3.10 15:44,FL,Customer 935,iPhone,Referred to Servicer,Mary
Case 1112,Email Outbound,6.3.10 15:49,6.3.10 15:50,FL,Customer 935,iPhone,Referred to Servicer,Mary
Case 1112,Email Outbound,6.3.10 15:50,6.3.10 15:50,FL,Customer 935,iPhone,Referred to Servicer,Mary
Case 1112,Call Outbound,6.3.10 15:50,6.3.10 15:50,FL,Customer 935,iPhone,Referred to Servicer,Mary
Case 1112,Call Outbound,20.3.10 9:07,20.3.10 9:08,FL,Customer 935,iPhone,Referred to Servicer,Samuil
Case 1112,Handle Case,20.3.10 10:45,20.3.10 10:47,FL,Customer 935,iPhone,Referred to Servicer,Harold
Case 1112,Inbound Call,28.3.10 17:07,28.3.10 17:09,FL,Customer 935,iPhone,Referred to Servicer,Monique
Case 1112,Inbound Call,28.3.10 17:12,28.3.10 17:14,BL,Customer 935,iPhone,Referred to Servicer,Steve
Case 1112,Call Outbound,28.3.10 17:14,28.3.10 17:16,FL,Customer 935,iPhone,Referred to Servicer,Samuil
Case 1140,Inbound Call,14.3.10 9:29,14.3.10 9:31,FL,Customer 959,MacBook Pro,Referred to Servicer,Maja
Case 1140,Handle Case,15.3.10 6:39,15.3.10 6:42,BL,Customer 959,MacBook Pro,Referred to Servicer,Mathias
Case 1150,Inbound Call,28.3.10 16:44,28.3.10 16:50,FL,Customer 968,MacBook Pro,Referred to Servicer,Nancy
Case 1150,Handle Case,29.3.10 6:43,29.3.10 6:45,BL,Customer 968,MacBook Pro,Referred to Servicer,Mathias
Case 1150,Inbound Call,29.3.10 9:28,29.3.10 9:30,FL,Customer 968,MacBook Pro,Referred to Servicer,Samuil
Case 1151,Inbound Call,22.3.10 15:34,22.3.10 15:37,FL,Customer 969,iPhone,Product Assistance,Michael
Case 1151,Handle Case,22.3.10 17:56,22.3.10 17:57,FL,Customer 969,iPhone,Product Assistance,Michael
Case 1151,Handle Case,25.3.10 15:17,25.3.10 15:19,FL,Customer 969,iPhone,Product Assistance,Harold
Case 1151,Handle Case,26.3.10 14:37,26.3.10 14:38,FL,Customer 969,iPhone,Product Assistance,David
Case 1151,Call Outbound,16.4.10 13:38,16.4.10 13:41,FL,Customer 969,iPhone,Product Assistance,Karen
Case 1152,Inbound Call,25.3.10 16:12,25.3.10 16:17,FL,Customer 970,MacBook Pro,Product Assistance,Harold
Case 1152,Handle Case,26.3.10 10:02,26.3.10 10:05,BL,Customer 970,MacBook Pro,Product Assistance,Mathias
Case 1152,Inbound Call,26.3.10 15:09,26.3.10 15:16,FL,Customer 970,MacBook Pro,Product Assistance,Monique
Case 1152,Handle Case,27.3.10 7:48,27.3.10 7:55,BL,Customer 970,MacBook Pro,Product Assistance,Mathias
Case 1152,Inbound Call,27.3.10 7:57,27.3.10 7:57,FL,Customer 970,MacBook Pro,Product Assistance,Fred
Case 1152,Inbound Call,9.4.10 9:36,9.4.10 9:38,FL,Customer 970,MacBook Pro,Product Assistance,Irena
Case 1152,Inbound Call,10.4.10 8:44,10.4.10 8:45,FL,Customer 970,MacBook Pro,Product Assistance,Johan
Case 1152,Inbound Call,11.4.10 7:58,11.4.10 8:19,FL,Customer 970,MacBook Pro,Product Assistance,Fred
Case 1152,Handle Case,11.4.10 10:20,11.4.10 10:22,FL,Customer 970,MacBook Pro,Product Assistance,Fred
Case 1167,Inbound Call,26.3.10 17:32,26.3.10 17:33,FL,Customer 983,MacBook Pro,Product Assistance,Christian
Case 1167,Handle Email,1.4.10 16:11,1.4.10 16:12,FL,Customer 983,MacBook Pro,Product Assistance,Christian
Case 1167,Handle Email,1.4.10 16:13,1.4.10 16:34,FL,Customer 983,MacBook Pro,Product Assistance,Christian
Case 1167,Email Outbound,1.4.10 16:41,1.4.10 16:42,FL,Customer 983,MacBook Pro,Product Assistance,Christian
Case 1167,Email Outbound,1.4.10 17:30,1.4.10 17:30,FL,Customer 983,MacBook Pro,Product Assistance,Harold
Case 1167,Email Outbound,1.4.10 17:30,1.4.10 17:31,FL,Customer 983,MacBook Pro,Product Assistance,Harold
Case 1167,Email Outbound,1.4.10 17:31,1.4.10 17:40,FL,Customer 983,MacBook Pro,Product Assistance,Harold
Case 1167,Email Outbound,1.4.10 17:40,1.4.10 17:41,FL,Customer 983,MacBook Pro,Product Assistance,Harold
Case 1167,Email Outbound,1.4.10 17:41,1.4.10 17:41,FL,Customer 983,MacBook Pro,Product Assistance,Harold
Case 1167,Handle Case,1.4.10 17:41,1.4.10 17:41,FL,Customer 983,MacBook Pro,Product Assistance,Harold
Case 1168,Inbound Call,15.3.10 7:44,15.3.10 7:48,FL,Customer 984,MacBook Pro,Referred to Servicer,Maja
Case 1168,Handle Case,19.3.10 6:48,19.3.10 6:50,BL,Customer 984,MacBook Pro,Referred to Servicer,Mathias
Case 1170,Inbound Call,18.3.10 11:59,18.3.10 12:06,FL,Customer 986,MacBook Pro,Referred to Servicer,Kenny
Case 1170,Handle Case,19.3.10 7:22,19.3.10 7:24,BL,Customer 986,MacBook Pro,Referred to Servicer,Mathias
Case 1172,Inbound Call,19.3.10 14:22,19.3.10 14:23,FL,Customer 988,MacBook Pro,Referred to Servicer,Nancy
Case 1172,Handle Case,25.3.10 14:01,25.3.10 14:03,FL,Customer 988,MacBook Pro,Referred to Servicer,Nancy
Case 1172,Inbound Call,26.3.10 17:21,26.3.10 17:23,FL,Customer 988,MacBook Pro,Referred to Servicer,Christian
Case 1172,Inbound Call,26.3.10 17:24,26.3.10 17:25,FL,Customer 988,MacBook Pro,Referred to Servicer,Harold
Case 1182,Inbound Email,25.3.10 10:09,26.3.10 8:44,FL,Customer 995,iPhone,Product Assistance,Mariska
Case 1182,Handle Case,26.3.10 8:55,26.3.10 9:05,FL,Customer 995,iPhone,Product Assistance,Mariska
Case 1182,Handle Case,26.3.10 9:05,26.3.10 9:15,FL,Customer 995,iPhone,Product Assistance,Mariska
Case 1182,Email Outbound,26.3.10 9:15,26.3.10 9:16,FL,Customer 995,iPhone,Product Assistance,Mariska
Case 1197,Inbound Email,5.3.10 21:37,7.3.10 13:55,FL,Customer 1009,iPhone,Product Assistance,Mary
Case 1197,Handle Case,7.3.10 14:36,7.3.10 14:37,FL,Customer 1009,iPhone,Product Assistance,Mary
Case 1197,Inbound Email,7.3.10 14:41,7.3.10 14:41,FL,Customer 1009,iPhone,Product Assistance,Mary
