Case ID,Activity,Start Date,End Date,Agent Position,Customer ID,Product,Service Type,Resource
Case 510,Handle Email,18.3.10 15:26,18.3.10 15:26,FL,Customer 431,MacBook Pro,Product Assistance,Wil
Case 511,Inbound Call,27.3.10 13:28,27.3.10 13:30,FL,Customer 432,iPhone,Product Assistance,Christian
Case 511,Inbound Call,27.3.10 13:32,27.3.10 13:50,FL,Customer 432,iPhone,Product Assistance,Clark
Case 511,Call Outbound,2.4.10 14:08,2.4.10 14:08,FL,Customer 432,iPhone,Product Assistance,Clark
Case 511,Call Outbound,15.4.10 11:19,15.4.10 11:22,FL,Customer 432,iPhone,Product Assistance,Clark
Case 517,Inbound Call,11.3.10 17:37,11.3.10 17:46,FL,Customer 438,MacBook Pro,Product Assistance,Clark
Case 517,Call Outbound,14.3.10 15:15,14.3.10 15:16,FL,Customer 438,MacBook Pro,Product Assistance,Clark
Case 519,Inbound Email,14.3.10 21:22,15.3.10 8:40,FL,Customer 440,iPhone,Product Assistance,Susi
Case 519,Email Outbound,15.3.10 8:44,15.3.10 8:50,FL,Customer 440,iPhone,Product Assistance,Susi
Case 519,Email Outbound,15.3.10 8:50,15.3.10 8:52,FL,Customer 440,iPhone,Product Assistance,Susi
Case 526,Inbound Call,7.3.10 11:21,7.3.10 11:29,FL,Customer 445,MacBook Pro,Referred to Servicer,Kenny
Case 526,Handle Case,8.3.10 7:41,8.3.10 7:42,FL,Customer 445,MacBook Pro,Referred to Servicer,Helen
Case 526,Inbound Call,19.3.10 9:03,19.3.10 9:05,FL,Customer 445,MacBook Pro,Referred to Servicer,Karen
Case 526,Inbound Call,19.3.10 15:34,19.3.10 15:35,FL,Customer 445,MacBook Pro,Referred to Servicer,Clark
Case 535,Handle Email,26.3.10 10:22,26.3.10 10:32,FL,Customer 452,iPhone,Product Assistance,Samuil
Case 535,Handle Email,26.3.10 10:49,26.3.10 10:49,FL,Customer 452,iPhone,Product Assistance,Samuil
Case 537,Inbound Email,21.3.10 13:36,21.3.10 14:27,FL,Customer 454,iPhone,Product Assistance,Mary
Case 537,Call Outbound,21.3.10 14:31,21.3.10 14:34,FL,Customer 454,iPhone,Product Assistance,Mary
Case 537,Email Outbound,21.3.10 14:34,21.3.10 14:36,FL,Customer 454,iPhone,Product Assistance,Mary
Case 537,Email Outbound,21.3.10 14:36,21.3.10 14:38,FL,Customer 454,iPhone,Product Assistance,Mary
Case 542,Inbound Email,3.3.10 15:14,6.3.10 10:53,FL,Customer 459,iPhone,Product Assistance,Mary
Case 542,Call Outbound,6.3.10 10:54,6.3.10 10:54,FL,Customer 459,iPhone,Product Assistance,Mary
Case 542,Email Outbound,6.3.10 10:54,6.3.10 10:56,FL,Customer 459,iPhone,Product Assistance,Mary
Case 542,Handle Email,6.3.10 10:56,6.3.10 10:56,FL,Customer 459,iPhone,Product Assistance,Mary
Case 543,Inbound Call,4.3.10 15:42,4.3.10 15:46,FL,Customer 460,iPhone,Referred to Servicer,Monique
Case 543,Handle Case,5.3.10 16:24,5.3.10 16:34,FL,Customer 460,iPhone,Referred to Servicer,Monique
Case 543,Handle Case,6.3.10 9:07,6.3.10 9:08,BL,Customer 460,iPhone,Referred to Servicer,Stephanie
Case 544,Inbound Email,5.3.10 15:58,6.3.10 11:16,FL,Customer 461,iPhone,Product Assistance,Mary
Case 544,Email Outbound,6.3.10 11:20,6.3.10 11:29,FL,Customer 461,iPhone,Product Assistance,Mary
Case 544,Handle Email,6.3.10 11:29,6.3.10 11:29,FL,Customer 461,iPhone,Product Assistance,Mary
Case 547,Inbound Email,9.3.10 10:22,11.3.10 14:00,FL,Customer 462,iPhone,Product Assistance,Mary
Case 547,Email Outbound,11.3.10 14:01,11.3.10 14:02,FL,Customer 462,iPhone,Product Assistance,Mary
Case 547,Handle Email,11.3.10 14:03,11.3.10 14:03,FL,Customer 462,iPhone,Product Assistance,Mary
Case 547,Inbound Email,14.3.10 9:39,18.3.10 7:46,FL,Customer 462,iPhone,Product Assistance,Samuil
Case 547,Email Outbound,18.3.10 7:47,18.3.10 7:51,FL,Customer 462,iPhone,Product Assistance,Samuil
Case 547,Handle Email,18.3.10 7:51,18.3.10 7:51,FL,Customer 462,iPhone,Product Assistance,Samuil
Case 550,Inbound Call,6.3.10 15:30,6.3.10 15:38,FL,Customer 465,MacBook Pro,Referred to Servicer,Clark
Case 550,Handle Case,7.3.10 7:33,7.3.10 7:35,BL,Customer 465,MacBook Pro,Referred to Servicer,Mathias
Case 551,Inbound Call,11.3.10 11:45,11.3.10 11:51,FL,Customer 466,iPhone,Product Assistance,Kenny
Case 551,Handle Case,12.3.10 10:53,12.3.10 11:04,FL,Customer 466,iPhone,Product Assistance,Kenny
Case 551,Handle Case,13.3.10 9:58,13.3.10 10:00,FL,Customer 466,iPhone,Product Assistance,Ross
Case 551,Handle Case,15.3.10 11:01,15.3.10 11:02,FL,Customer 466,iPhone,Product Assistance,Kenny
Case 554,Inbound Call,18.3.10 9:15,18.3.10 9:26,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 554,Email Outbound,18.3.10 9:28,18.3.10 9:28,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 554,Inbound Call,18.3.10 9:29,18.3.10 9:29,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 554,Handle Case,19.3.10 13:14,19.3.10 13:14,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 554,Handle Case,20.3.10 13:16,20.3.10 13:16,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 554,Handle Case,22.3.10 14:23,22.3.10 14:23,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 554,Handle Case,29.3.10 14:40,29.3.10 14:40,FL,Customer 467,iPhone,Product Assistance,Patrick
Case 555,Handle Email,19.3.10 9:56,19.3.10 10:00,FL,Customer 468,iPhone,Product Assistance,Samuil
Case 555,Handle Email,19.3.10 10:02,19.3.10 10:02,FL,Customer 468,iPhone,Product Assistance,Samuil
Case 556,Inbound Call,26.3.10 16:40,26.3.10 16:42,FL,Customer 469,iPhone,Referred to Servicer,Mary
Case 556,Handle Case,27.3.10 8:44,27.3.10 8:44,FL,Customer 469,iPhone,Referred to Servicer,Mary
Case 556,Handle Case,27.3.10 16:10,27.3.10 16:11,FL,Customer 469,iPhone,Referred to Servicer,Mary
Case 556,Call Outbound,27.3.10 16:42,27.3.10 16:45,FL,Customer 469,iPhone,Referred to Servicer,Jochem
Case 556,Call Outbound,27.3.10 17:15,27.3.10 17:18,FL,Customer 469,iPhone,Referred to Servicer,Jochem
Case 557,Inbound Email,5.3.10 19:35,7.3.10 11:40,FL,Customer 470,MacBook Pro,Referred to Servicer,Samuil
Case 557,Inbound Email,11.3.10 7:38,11.3.10 7:38,FL,Customer 470,MacBook Pro,Referred to Servicer,Samuil
Case 557,Handle Email,11.3.10 7:39,11.3.10 7:39,FL,Customer 470,MacBook Pro,Referred to Servicer,Samuil
Case 558,Inbound Email,3.3.10 15:14,6.3.10 9:01,FL,Customer 471,iPhone,Product Assistance,Mary
Case 558,Handle Email,6.3.10 9:01,6.3.10 9:05,FL,Customer 471,iPhone,Product Assistance,Mary
Case 558,Email Outbound,6.3.10 9:05,6.3.10 9:05,FL,Customer 471,iPhone,Product Assistance,Mary
Case 564,Inbound Email,21.3.10 19:30,22.3.10 14:42,FL,Customer 475,iPhone,Product Assistance,Mary
Case 564,Call Outbound,22.3.10 14:43,22.3.10 14:43,FL,Customer 475,iPhone,Product Assistance,Mary
Case 564,Email Outbound,22.3.10 14:43,22.3.10 14:45,FL,Customer 475,iPhone,Product Assistance,Mary
Case 564,Email Outbound,22.3.10 14:45,22.3.10 14:46,FL,Customer 475,iPhone,Product Assistance,Mary
Case 565,Inbound Call,4.3.10 8:51,4.3.10 8:51,FL,Customer 476,MacBook Pro,Referred to Servicer,Mary
Case 565,Handle Case,4.3.10 8:59,4.3.10 9:01,FL,Customer 476,MacBook Pro,Referred to Servicer,Mary
Case 565,Inbound Call,4.3.10 9:27,4.3.10 9:27,FL,Customer 476,MacBook Pro,Referred to Servicer,Mary
Case 570,Inbound Call,20.3.10 13:21,20.3.10 13:24,FL,Customer 479,iPhone,Product Assistance,Clark
Case 570,Inbound Call,20.3.10 15:46,20.3.10 15:56,BL,Customer 479,iPhone,Product Assistance,Steve
Case 570,Handle Case,27.3.10 13:18,27.3.10 13:18,BL,Customer 479,iPhone,Product Assistance,Steve
Case 578,Inbound Email,4.3.10 15:56,6.3.10 14:39,FL,Customer 486,iPhone,Product Assistance,Mary
Case 578,Email Outbound,6.3.10 14:41,6.3.10 14:43,FL,Customer 486,iPhone,Product Assistance,Mary
Case 578,Handle Email,6.3.10 14:43,6.3.10 14:43,FL,Customer 486,iPhone,Product Assistance,Mary
Case 580,Inbound Email,22.3.10 7:12,25.3.10 10:59,FL,Customer 488,iPhone,Product Assistance,Samuil
Case 580,Email Outbound,25.3.10 11:00,25.3.10 11:01,FL,Customer 488,iPhone,Product Assistance,Samuil
Case 580,Handle Email,25.3.10 11:01,25.3.10 11:01,FL,Customer 488,iPhone,Product Assistance,Samuil
Case 585,Handle Email,21.3.10 13:24,21.3.10 13:28,FL,Customer 492,MacBook Pro,Referred to Servicer,Clark
Case 589,Inbound Call,19.3.10 9:04,19.3.10 9:06,FL,Customer 496,MacBook Pro,Referred to Servicer,Samuil
Case 589,Inbound Call,19.3.10 9:32,19.3.10 9:35,FL,Customer 496,MacBook Pro,Referred to Servicer,Wil
Case 589,Inbound Call,19.3.10 9:40,19.3.10 9:40,FL,Customer 496,MacBook Pro,Referred to Servicer,Susi
Case 589,Handle Case,19.3.10 13:02,19.3.10 13:03,FL,Customer 496,MacBook Pro,Referred to Servicer,Susi
Case 593,Inbound Call,20.3.10 15:26,20.3.10 15:29,FL,Customer 499,MacBook Pro,Referred to Servicer,Nancy
Case 593,Handle Case,20.3.10 15:29,20.3.10 15:30,FL,Customer 499,MacBook Pro,Referred to Servicer,Nancy
Case 593,Handle Case,21.3.10 8:36,21.3.10 8:38,BL,Customer 499,MacBook Pro,Referred to Servicer,Mathias
Case 593,Inbound Call,17.4.10 16:11,17.4.10 16:16,FL,Customer 499,MacBook Pro,Referred to Servicer,Ton
Case 593,Handle Case,18.4.10 9:44,18.4.10 9:46,BL,Customer 499,MacBook Pro,Referred to Servicer,Mathias
Case 593,Inbound Call,22.4.10 16:05,22.4.10 16:07,FL,Customer 499,MacBook Pro,Referred to Servicer,Ton
Case 601,Inbound Email,3.3.10 20:00,6.3.10 9:58,FL,Customer 506,MacBook Pro,Product Assistance,Jochem
Case 601,Call Outbound,6.3.10 10:01,6.3.10 10:02,FL,Customer 506,MacBook Pro,Product Assistance,Jochem
Case 601,Email Outbound,6.3.10 10:03,6.3.10 10:10,FL,Customer 506,MacBook Pro,Product Assistance,Jochem
Case 601,Handle Email,6.3.10 10:10,6.3.10 10:10,FL,Customer 506,MacBook Pro,Product Assistance,Jochem
Case 611,Handle Email,7.3.10 7:24,7.3.10 7:37,FL,Customer 515,MacBook Pro,Product Assistance,Samuil
Case 611,Call Outbound,7.3.10 7:40,7.3.10 7:41,FL,Customer 515,MacBook Pro,Product Assistance,Samuil
Case 613,Inbound Call,25.3.10 11:11,25.3.10 11:12,FL,Customer 517,MacBook Pro,Referred to Servicer,Michael
Case 613,Handle Case,25.3.10 14:25,25.3.10 14:26,FL,Customer 517,MacBook Pro,Referred to Servicer,Michael
Case 621,Inbound Email,31.3.10 10:18,3.4.10 10:27,FL,Customer 525,iPhone,Product Assistance,Steffi
Case 621,Email Outbound,3.4.10 10:29,3.4.10 10:33,FL,Customer 525,iPhone,Product Assistance,Steffi
Case 621,Handle Email,3.4.10 10:33,3.4.10 10:33,FL,Customer 525,iPhone,Product Assistance,Steffi
Case 630,Inbound Email,3.3.10 20:00,5.3.10 12:29,FL,Customer 532,MacBook Pro,Product Assistance,Samuil
Case 630,Inbound Email,5.3.10 12:36,5.3.10 12:36,FL,Customer 532,MacBook Pro,Product Assistance,Samuil
Case 630,Email Outbound,5.3.10 12:36,5.3.10 12:37,FL,Customer 532,MacBook Pro,Product Assistance,Samuil
Case 636,Inbound Call,6.3.10 16:06,6.3.10 16:19,FL,Customer 536,iPhone,Referred to Servicer,Harold
Case 636,Inbound Call,7.3.10 9:30,7.3.10 9:34,FL,Customer 536,iPhone,Referred to Servicer,David
Case 636,Handle Case,7.3.10 11:52,7.3.10 11:53,BL,Customer 536,iPhone,Referred to Servicer,Stephanie
Case 639,Inbound Email,19.3.10 13:55,20.3.10 7:00,FL,Customer 539,MacBook Pro,Product Assistance,Samuil
Case 639,Inbound Email,20.3.10 7:04,20.3.10 7:04,FL,Customer 539,MacBook Pro,Product Assistance,Samuil
Case 639,Email Outbound,20.3.10 7:04,20.3.10 7:05,FL,Customer 539,MacBook Pro,Product Assistance,Samuil
Case 643,Inbound Email,27.3.10 11:18,28.3.10 7:18,FL,Customer 543,MacBook Pro,Product Assistance,Samuil
Case 643,Call Outbound,28.3.10 7:30,28.3.10 7:31,FL,Customer 543,MacBook Pro,Product Assistance,Samuil
Case 643,Inbound Email,28.3.10 7:43,28.3.10 7:43,FL,Customer 543,MacBook Pro,Product Assistance,Samuil
Case 643,Call Outbound,28.3.10 7:43,28.3.10 7:43,FL,Customer 543,MacBook Pro,Product Assistance,Samuil
Case 646,Inbound Call,9.3.10 8:51,9.3.10 9:07,FL,Customer 546,iPhone,Product Assistance,Samuil
Case 646,Inbound Call,9.3.10 14:02,9.3.10 14:10,FL,Customer 546,iPhone,Product Assistance,Nancy
Case 646,Handle Case,9.3.10 14:35,9.3.10 14:36,FL,Customer 546,iPhone,Product Assistance,Harold
Case 646,Handle Case,11.3.10 7:49,11.3.10 7:49,FL,Customer 546,iPhone,Product Assistance,David
Case 646,Call Outbound,4.4.10 14:19,4.4.10 14:19,FL,Customer 546,iPhone,Product Assistance,David
Case 646,Call Outbound,5.4.10 8:30,5.4.10 8:33,FL,Customer 546,iPhone,Product Assistance,David
Case 651,Inbound Call,28.3.10 16:14,28.3.10 16:16,FL,Customer 3,MacBook Pro,Product Assistance,Michael
Case 651,Handle Case,28.3.10 16:16,28.3.10 16:17,FL,Customer 3,MacBook Pro,Product Assistance,Michael
Case 659,Inbound Email,20.3.10 18:40,21.3.10 11:40,FL,Customer 557,iPhone,Product Assistance,Jochem
Case 659,Call Outbound,21.3.10 11:41,21.3.10 11:43,FL,Customer 557,iPhone,Product Assistance,Jochem
Case 659,Email Outbound,21.3.10 12:06,21.3.10 12:14,FL,Customer 557,iPhone,Product Assistance,Jochem
Case 659,Email Outbound,21.3.10 12:14,21.3.10 12:15,FL,Customer 557,iPhone,Product Assistance,Jochem
Case 662,Inbound Email,13.3.10 9:49,18.3.10 6:44,FL,Customer 560,iPhone,Referred to Servicer,Samuil
Case 662,Email Outbound,18.3.10 6:46,18.3.10 6:49,FL,Customer 560,iPhone,Referred to Servicer,Samuil
Case 662,Handle Email,18.3.10 6:49,18.3.10 6:49,FL,Customer 560,iPhone,Referred to Servicer,Samuil
Case 662,Inbound Email,18.3.10 10:58,19.3.10 13:16,FL,Customer 560,iPhone,Referred to Servicer,Steffi
Case 662,Email Outbound,19.3.10 13:25,19.3.10 13:31,FL,Customer 560,iPhone,Referred to Servicer,Steffi
Case 662,Email Outbound,19.3.10 13:31,19.3.10 13:32,FL,Customer 560,iPhone,Referred to Servicer,Steffi
Case 662,Inbound Email,29.3.10 12:23,1.4.10 15:00,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 662,Handle Email,1.4.10 15:00,1.4.10 15:03,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 662,Email Outbound,1.4.10 15:03,1.4.10 15:04,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 662,Handle Email,1.4.10 15:04,1.4.10 15:04,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 662,Inbound Email,1.4.10 15:19,4.4.10 10:49,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 662,Email Outbound,4.4.10 10:54,4.4.10 10:57,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 662,Email Outbound,4.4.10 10:57,4.4.10 10:58,FL,Customer 560,iPhone,Referred to Servicer,Jochem
Case 663,Inbound Call,16.3.10 9:44,16.3.10 9:50,FL,Customer 561,MacBook Pro,Referred to Servicer,Clark
Case 663,Inbound Call,18.3.10 11:12,18.3.10 11:16,FL,Customer 561,MacBook Pro,Referred to Servicer,Wil
Case 663,Handle Case,19.3.10 7:14,19.3.10 7:17,BL,Customer 561,MacBook Pro,Referred to Servicer,Mathias
Case 663,Inbound Call,25.3.10 10:41,25.3.10 10:44,FL,Customer 561,MacBook Pro,Referred to Servicer,Johan
Case 663,Inbound Call,28.3.10 18:02,28.3.10 18:04,FL,Customer 561,MacBook Pro,Referred to Servicer,Ton
Case 663,Inbound Call,3.4.10 15:15,3.4.10 15:21,FL,Customer 561,MacBook Pro,Referred to Servicer,Clark
Case 666,Inbound Email,22.3.10 21:45,25.3.10 11:50,FL,Customer 564,MacBook Pro,Referred to Servicer,Jochem
Case 666,Email Outbound,25.3.10 11:52,25.3.10 11:55,FL,Customer 564,MacBook Pro,Referred to Servicer,Jochem
Case 666,Handle Email,25.3.10 11:55,25.3.10 11:55,FL,Customer 564,MacBook Pro,Referred to Servicer,Jochem
Case 669,Inbound Email,6.3.10 15:19,8.3.10 10:31,FL,Customer 566,MacBook Pro,Product Assistance,Samuil
Case 669,Inbound Email,8.3.10 10:33,8.3.10 10:33,FL,Customer 566,MacBook Pro,Product Assistance,Samuil
Case 669,Call Outbound,8.3.10 10:33,8.3.10 10:33,FL,Customer 566,MacBook Pro,Product Assistance,Samuil
Case 669,Call Outbound,13.3.10 10:35,13.3.10 10:37,FL,Customer 566,MacBook Pro,Product Assistance,Samuil
Case 669,Call Outbound,14.3.10 11:17,14.3.10 11:31,FL,Customer 566,MacBook Pro,Product Assistance,Samuil
Case 669,Email Outbound,14.3.10 11:33,14.3.10 11:34,FL,Customer 566,MacBook Pro,Product Assistance,Samuil
Case 669,Call Outbound,18.3.10 16:23,18.3.10 16:23,FL,Customer 566,MacBook Pro,Product Assistance,Steffi
Case 669,Call Outbound,18.3.10 16:27,18.3.10 16:28,FL,Customer 566,MacBook Pro,Product Assistance,Steffi
Case 669,Handle Case,18.3.10 17:29,18.3.10 17:32,FL,Customer 566,MacBook Pro,Product Assistance,Steffi
Case 675,Inbound Call,15.3.10 13:23,15.3.10 13:31,FL,Customer 571,MacBook Pro,Referred to Servicer,Clark
Case 675,Handle Case,18.3.10 7:56,18.3.10 7:58,BL,Customer 571,MacBook Pro,Referred to Servicer,Mathias
Case 681,Inbound Call,14.3.10 17:35,14.3.10 17:40,FL,Customer 577,iPhone,Referred to Servicer,Anne
Case 681,Inbound Call,15.3.10 8:26,15.3.10 8:31,FL,Customer 577,iPhone,Referred to Servicer,Wil
Case 681,Handle Case,15.3.10 16:51,15.3.10 16:57,BL,Customer 577,iPhone,Referred to Servicer,Steve
Case 681,Inbound Call,19.3.10 10:35,19.3.10 10:42,FL,Customer 577,iPhone,Referred to Servicer,Susi
Case 681,Handle Case,19.3.10 14:53,19.3.10 14:53,FL,Customer 577,iPhone,Referred to Servicer,Wil
Case 682,Inbound Call,29.3.10 16:07,29.3.10 16:10,FL,Customer 578,iPhone,Product Assistance,Monique
Case 682,Email Outbound,3.4.10 17:13,3.4.10 17:13,FL,Customer 578,iPhone,Product Assistance,Monique
Case 682,Email Outbound,3.4.10 17:20,3.4.10 17:21,FL,Customer 578,iPhone,Product Assistance,Monique
Case 683,Inbound Call,26.3.10 13:16,26.3.10 13:41,FL,Customer 579,MacBook Pro,Product Assistance,Ton
Case 683,Handle Case,26.3.10 14:41,26.3.10 14:43,FL,Customer 579,MacBook Pro,Product Assistance,Ton
Case 685,Inbound Email,27.3.10 7:40,27.3.10 14:21,FL,Customer 581,iPhone,Product Assistance,Samuil
Case 685,Email Outbound,27.3.10 14:22,27.3.10 14:23,FL,Customer 581,iPhone,Product Assistance,Samuil
Case 685,Handle Email,27.3.10 14:23,27.3.10 14:23,FL,Customer 581,iPhone,Product Assistance,Samuil
Case 688,Inbound Email,5.3.10 10:02,7.3.10 10:13,FL,Customer 584,MacBook Pro,Product Assistance,Jochem
Case 688,Handle Email,7.3.10 10:18,7.3.10 13:35,FL,Customer 584,MacBook Pro,Product Assistance,Jochem
Case 688,Call Outbound,7.3.10 13:38,7.3.10 13:40,FL,Customer 584,MacBook Pro,Product Assistance,Jochem
Case 688,Email Outbound,7.3.10 13:40,7.3.10 13:44,FL,Customer 584,MacBook Pro,Product Assistance,Jochem
Case 688,Handle Case,7.3.10 13:44,7.3.10 13:44,FL,Customer 584,MacBook Pro,Product Assistance,Jochem
Case 689,Handle Email,3.4.10 13:42,3.4.10 13:43,FL,Customer 585,iPhone,Referred to Servicer,Jochem
Case 689,Handle Email,3.4.10 13:47,3.4.10 13:47,FL,Customer 585,iPhone,Referred to Servicer,Jochem
Case 699,Inbound Email,2.3.10 22:20,5.3.10 13:55,FL,Customer 595,iPhone,Product Assistance,Jochem
Case 699,Call Outbound,5.3.10 13:56,5.3.10 13:58,FL,Customer 595,iPhone,Product Assistance,Jochem
Case 699,Call Outbound,6.3.10 13:15,6.3.10 13:20,FL,Customer 595,iPhone,Product Assistance,Jochem
Case 699,Handle Email,6.3.10 13:20,6.3.10 13:20,FL,Customer 595,iPhone,Product Assistance,Jochem
Case 702,Inbound Call,26.3.10 15:54,26.3.10 16:01,FL,Customer 597,MacBook Pro,Product Assistance,Michael
Case 702,Inbound Call,26.3.10 17:38,26.3.10 17:39,FL,Customer 597,MacBook Pro,Product Assistance,Harold
Case 702,Handle Case,27.3.10 10:20,27.3.10 10:20,FL,Customer 597,MacBook Pro,Product Assistance,David
Case 702,Call Outbound,17.4.10 14:15,17.4.10 14:17,FL,Customer 597,MacBook Pro,Product Assistance,Karen
Case 704,Inbound Call,7.3.10 17:13,7.3.10 17:16,FL,Customer 599,iPhone,Referred to Servicer,Michael
Case 704,Handle Case,9.3.10 14:19,9.3.10 14:21,FL,Customer 599,iPhone,Referred to Servicer,Harold
Case 704,Handle Case,11.3.10 7:46,11.3.10 7:47,FL,Customer 599,iPhone,Referred to Servicer,David
Case 704,Call Outbound,4.4.10 14:13,4.4.10 14:15,FL,Customer 599,iPhone,Referred to Servicer,David
Case 705,Inbound Email,28.3.10 16:13,1.4.10 11:21,FL,Customer 600,iPhone,Product Assistance,Steffi
Case 705,Email Outbound,1.4.10 11:26,1.4.10 11:39,FL,Customer 600,iPhone,Product Assistance,Steffi
Case 705,Email Outbound,1.4.10 11:39,1.4.10 11:40,FL,Customer 600,iPhone,Product Assistance,Steffi
Case 712,Inbound Call,6.3.10 16:12,6.3.10 16:14,FL,Customer 606,MacBook Pro,Referred to Servicer,Mary
Case 712,Inbound Call,6.3.10 16:19,6.3.10 16:23,FL,Customer 606,MacBook Pro,Referred to Servicer,Anne
Case 712,Handle Case,7.3.10 7:35,7.3.10 7:36,BL,Customer 606,MacBook Pro,Referred to Servicer,Mathias
Case 712,Inbound Call,7.3.10 13:23,7.3.10 13:23,FL,Customer 606,MacBook Pro,Referred to Servicer,Wil
Case 717,Inbound Call,29.3.10 11:56,29.3.10 12:13,FL,Customer 609,iPhone,Referred to Servicer,Ton
Case 717,Handle Case,2.4.10 13:57,2.4.10 13:58,FL,Customer 609,iPhone,Referred to Servicer,Ton
Case 728,Inbound Call,27.3.10 13:16,27.3.10 13:22,FL,Customer 616,MacBook Pro,Referred to Servicer,Christian
Case 728,Inbound Call,27.3.10 13:24,27.3.10 13:31,FL,Customer 616,MacBook Pro,Referred to Servicer,Harold
Case 728,Inbound Call,27.3.10 13:33,27.3.10 13:44,FL,Customer 616,MacBook Pro,Referred to Servicer,Monique
Case 728,Handle Case,29.3.10 13:43,29.3.10 13:45,FL,Customer 616,MacBook Pro,Referred to Servicer,Monique
Case 728,Call Outbound,2.4.10 14:03,2.4.10 14:04,FL,Customer 616,MacBook Pro,Referred to Servicer,Monique
Case 731,Inbound Call,25.3.10 15:13,25.3.10 15:28,FL,Customer 617,iPhone,Product Assistance,Nancy
Case 731,Handle Case,27.3.10 12:40,27.3.10 12:42,FL,Customer 617,iPhone,Product Assistance,Nancy
Case 733,Inbound Call,13.3.10 17:46,13.3.10 18:02,FL,Customer 618,iPhone,Referred to Servicer,Ton
Case 733,Handle Case,14.3.10 7:21,14.3.10 7:29,BL,Customer 618,iPhone,Referred to Servicer,Marianne
Case 733,Inbound Call,14.3.10 12:06,14.3.10 12:14,FL,Customer 618,iPhone,Referred to Servicer,Ton
Case 733,Inbound Call,14.3.10 16:49,14.3.10 16:56,FL,Customer 618,iPhone,Referred to Servicer,Ton
Case 733,Inbound Call,15.3.10 17:23,15.3.10 17:24,FL,Customer 618,iPhone,Referred to Servicer,Monique
Case 733,Inbound Call,18.3.10 17:40,18.3.10 17:45,BL,Customer 618,iPhone,Referred to Servicer,Steve
Case 734,Inbound Email,26.3.10 21:42,28.3.10 12:11,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Call Outbound,28.3.10 12:17,28.3.10 12:27,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Handle Case,28.3.10 12:27,28.3.10 12:32,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Call Outbound,28.3.10 12:32,28.3.10 12:32,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Inbound Email,28.3.10 12:37,28.3.10 12:37,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Email Outbound,2.4.10 13:13,2.4.10 13:13,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Inbound Email,2.4.10 13:14,2.4.10 13:14,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Handle Email,2.4.10 13:19,2.4.10 13:26,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Handle Case,3.4.10 14:19,3.4.10 14:22,BL,Customer 619,MacBook Pro,Product Assistance,Tea
Case 734,Handle Case,4.4.10 9:43,4.4.10 9:44,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Call Outbound,4.4.10 13:27,4.4.10 13:30,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Call Outbound,4.4.10 13:40,4.4.10 13:40,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Call Outbound,5.4.10 13:16,5.4.10 13:18,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 734,Inbound Email,6.4.10 9:01,9.4.10 6:33,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Handle Case,9.4.10 6:33,9.4.10 6:37,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Handle Email,9.4.10 6:38,9.4.10 6:38,FL,Customer 619,MacBook Pro,Product Assistance,Mariska
Case 734,Handle Case,9.4.10 6:39,9.4.10 6:40,FL,Customer 619,MacBook Pro,Product Assistance,Jochem
Case 736,Inbound Email,29.3.10 10:11,1.4.10 12:03,FL,Customer 621,iPhone,Referred to Servicer,Mary
Case 736,Handle Case,1.4.10 12:21,1.4.10 13:40,FL,Customer 621,iPhone,Referred to Servicer,Mary
Case 736,Call Outbound,1.4.10 13:45,1.4.10 13:46,FL,Customer 621,iPhone,Referred to Servicer,Mary
Case 736,Inbound Email,1.4.10 13:50,1.4.10 13:50,FL,Customer 621,iPhone,Referred to Servicer,Mary
Case 736,Call Outbound,1.4.10 13:50,1.4.10 13:50,FL,Customer 621,iPhone,Referred to Servicer,Mary
Case 739,Inbound Email,17.3.10 20:06,18.3.10 7:45,FL,Customer 624,iPhone,Product Assistance,Susi
